date,통화,현찰_살때_환율,현찰_살때_Spread,현찰_팔때_환율,현찰_팔때_Spread,송금_보낼때,송금_받을때,T/C_살때,외화_수표_팔때,매매기준율,환가_료율,"미화 환산율"
1997-02-18,"사우디아라비아 SAR",241.34,3,227.3,3,236.19,232.45,0,0,234.32,6.56,0.2666
1997-02-18,"스웨덴 SEK",121.89,3,114.79,3,119.28,117.4,0,0,118.34,5.18,0.1347
1997-02-18,"스위스 CHF",610.15,3,574.61,3,597.11,587.65,0,0,592.38,2.75,0.6741
1997-02-18,"아랍에미리트공화국 AED",246.49,3,232.15,3,241.23,237.41,0,0,239.32,6.56,0.2723
1997-02-18,"인도 INR",25.05,3,23.61,3,0,0,0,0,24.33,1,0.0279
1997-02-18,"인도네시아 IDR (100)",37.96,3,35.76,3,37.15,36.57,0,0,36.86,13.9,0.0419
1997-02-18,"쿠웨이트 KWD",2980.94,3,2807.3,3,2917.27,2870.97,0,0,2894.12,8.18,3.2933
1997-02-19,"미국 USD",883.05,1.5,861.3,1.5,873.4,857,874.35,0,870,6.47,1
1997-02-19,"일본 JPY (100)",708.2,1.5,690.68,1.5,705.39,694.18,706.09,0,701.19,1.5,0.806
1997-02-19,"유로 EUR",1030.07,3,970.07,3,1008.07,990.07,1009.07,0,1000.07,5.1,1.1495
1997-02-19,"중국 CNY",108.06,3,101.78,3,105.75,103.88,0,0,104.92,1,0.1206
1997-02-19,"홍콩 HKD",115.62,3,108.9,3,113.15,111.14,0,0,112.26,6.69,0.129
1997-02-19,"태국 THB",34.46,3,32.46,3,33.72,33.13,0,0,33.46,14.7,0.0385
1997-02-19,"싱가포르 SGD",628.75,3,592.13,3,615.32,604.34,0,0,610.44,4.34,0.7017
1997-02-19,"호주 AUD",686.18,3,646.22,3,671.52,659.54,672.19,0,666.2,7,0.7657
1997-02-19,"영국 GBP",1439.99,3,1356.11,3,1409.23,1384.07,1410.63,0,1398.05,7.28,1.607
1997-02-19,"캐나다 CAD",661.44,3,622.92,3,647.31,635.76,647.95,0,642.18,4.12,0.7381
1997-02-19,"말레이시아 MYR",360.31,3,339.33,3,352.61,346.33,0,0,349.82,7.95,0.4021
1997-02-19,"노르웨이 NOK",132.85,3,125.13,3,130.02,127.71,0,0,128.99,4.49,0.1483
1997-02-19,"뉴질랜드 NZD",626.86,3,590.36,3,613.47,602.53,0,0,608.61,8.38,0.6996
1997-02-19,"덴마크 DKK",139.33,3,131.23,3,136.36,133.93,0,0,135.28,4.62,0.1555
1997-02-19,"바레인 BHD",2377.24,3,2238.76,3,2326.46,2284.92,0,0,2308,6.66,2.6529
1997-02-19,"사우디아라비아 SAR",238.93,3,225.03,3,233.83,229.67,0,0,231.98,6.56,0.2666
1997-02-19,"스웨덴 SEK",120.77,3,113.75,3,118.19,116.09,0,0,117.26,5.18,0.1348
1997-02-19,"스위스 CHF",608.03,3,572.63,3,595.05,584.43,0,0,590.33,2.78,0.6785
1997-02-19,"아랍에미리트공화국 AED",244.03,3,229.83,3,238.82,234.57,0,0,236.93,6.56,0.2723
1997-02-19,"인도 INR",24.75,3,23.31,3,0,0,0,0,24.03,1,0.0279
1997-02-19,"인도네시아 IDR (100)",37.57,3,35.39,3,36.77,36.12,0,0,36.48,13.9,0.0419
1997-02-19,"쿠웨이트 KWD",2958.59,3,2786.25,3,2895.39,2843.7,0,0,2872.42,8.18,3.3016
1997-02-20,"미국 USD",869.85,1.5,848.43,1.5,860.4,853.6,861.28,0,857,6.46,1
1997-02-20,"일본 JPY (100)",694.93,1.5,677.73,1.5,694.93,683.93,695.61,0,688.05,1.5,0.8029
1997-02-20,"유로 EUR",1008.23,3,949.51,3,986.7,971.04,987.67,0,978.87,5.1,1.1422
1997-02-20,"중국 CNY",106.42,3,100.24,3,104.15,102.51,0,0,103.33,1,0.1206
1997-02-20,"홍콩 HKD",113.94,3,107.32,3,111.51,109.75,0,0,110.63,6.69,0.1291
1997-02-20,"태국 THB",33.95,3,31.99,3,33.23,32.71,0,0,32.97,14.7,0.0385
1997-02-20,"싱가포르 SGD",617.86,3,581.88,3,604.66,595.08,0,0,599.87,4.34,0.7
1997-02-20,"호주 AUD",678.58,3,639.06,3,664.09,653.55,664.74,0,658.82,7,0.7688
1997-02-20,"영국 GBP",1427.96,3,1344.78,3,1397.46,1375.28,1398.84,0,1386.37,7.26,1.6177
1997-02-20,"캐나다 CAD",649.09,3,611.29,3,635.23,625.15,635.86,0,630.19,4.12,0.7353
1997-02-20,"말레이시아 MYR",354.74,3,334.08,3,347.16,341.66,0,0,344.41,7.95,0.4019
1997-02-20,"노르웨이 NOK",130.74,3,123.14,3,127.95,125.93,0,0,126.94,4.49,0.1481
1997-02-20,"뉴질랜드 NZD",609.11,3,573.63,3,596.1,586.64,0,0,591.37,8.38,0.69
1997-02-20,"덴마크 DKK",136.26,3,128.34,3,133.35,131.25,0,0,132.3,4.62,0.1544
1997-02-20,"바레인 BHD",2341.71,3,2205.31,3,2291.69,2255.33,0,0,2273.51,6.66,2.6529
1997-02-20,"사우디아라비아 SAR",235.35,3,221.65,3,230.32,226.68,0,0,228.5,6.56,0.2666
1997-02-20,"스웨덴 SEK",117.94,3,111.08,3,115.42,113.6,0,0,114.51,5.18,0.1336
1997-02-20,"스위스 CHF",593.61,3,559.05,3,580.94,571.72,0,0,576.33,2.78,0.6725
1997-02-20,"아랍에미리트공화국 AED",240.39,3,226.39,3,235.25,231.53,0,0,233.39,6.56,0.2723
1997-02-20,"인도 INR",24.56,3,23.14,3,0,0,0,0,23.85,1,0.0279
1997-02-20,"인도네시아 IDR (100)",36.96,3,34.82,3,36.17,35.61,0,0,35.89,13.9,0.0419
1997-02-20,"쿠웨이트 KWD",2907.47,3,2738.11,3,2845.37,2800.21,0,0,2822.79,8.18,3.2938
1997-02-21,"미국 USD",868.33,1.5,846.95,1.5,858.9,852.1,859.77,0,855.5,6.47,1
1997-02-21,"일본 JPY (100)",704.2,1.5,686.78,1.5,701.41,693.05,702.11,0,697.23,1.5,0.815
1997-02-21,"유로 EUR",1014.48,3,955.4,3,992.81,977.07,993.8,0,984.94,5.1,1.1513
1997-02-21,"중국 CNY",106.24,3,100.06,3,103.97,102.33,0,0,103.15,1,0.1206
1997-02-21,"홍콩 HKD",113.8,3,107.18,3,111.37,109.61,0,0,110.49,6.69,0.1292
1997-02-21,"태국 THB",33.97,3,32.01,3,33.25,32.73,0,0,32.99,14.7,0.0386
1997-02-21,"싱가포르 SGD",619.22,3,583.16,3,605.99,596.39,0,0,601.19,4.34,0.7027
1997-02-21,"호주 AUD",681.18,3,641.5,3,666.63,656.05,667.29,0,661.34,7,0.773
1997-02-21,"영국 GBP",1421.1,3,1338.32,3,1390.74,1368.68,1392.12,0,1379.71,7.26,1.6128
1997-02-21,"캐나다 CAD",647.03,3,609.35,3,633.21,623.17,633.84,0,628.19,4.12,0.7343
1997-02-21,"말레이시아 MYR",354.73,3,334.07,3,347.15,341.65,0,0,344.4,7.95,0.4026
1997-02-21,"노르웨이 NOK",130.77,3,123.17,3,127.98,125.96,0,0,126.97,4.49,0.1484
1997-02-21,"뉴질랜드 NZD",612.27,3,576.61,3,599.19,589.69,0,0,594.44,8.38,0.6948
1997-02-21,"덴마크 DKK",137.04,3,129.06,3,134.11,131.99,0,0,133.05,4.62,0.1555
1997-02-21,"바레인 BHD",2337.61,3,2201.45,3,2287.68,2251.38,0,0,2269.53,6.66,2.6529
1997-02-21,"사우디아라비아 SAR",234.94,3,221.26,3,229.92,226.28,0,0,228.1,6.56,0.2666
1997-02-21,"스웨덴 SEK",119.02,3,112.1,3,116.48,114.64,0,0,115.56,5.18,0.1351
1997-02-21,"스위스 CHF",597.6,3,562.8,3,584.84,575.56,0,0,580.2,2.78,0.6782
1997-02-21,"아랍에미리트공화국 AED",239.96,3,226,3,234.84,231.12,0,0,232.98,6.56,0.2723
1997-02-21,"인도 INR",24.59,3,23.17,3,0,0,0,0,23.88,1,0.0279
1997-02-21,"인도네시아 IDR (100)",36.91,3,34.77,3,36.12,35.56,0,0,35.84,13.9,0.0419
1997-02-21,"쿠웨이트 KWD",2902.86,3,2733.78,3,2840.86,2795.78,0,0,2818.32,8.18,3.2944
1997-02-24,"미국 USD",869.55,1.5,848.14,1.5,866.1,853.3,866.98,0,856.7,6.47,1
1997-02-24,"일본 JPY (100)",701.47,1.5,684.12,1.5,708.42,690.37,709.11,0,694.53,1.5,0.8107
1997-02-24,"유로 EUR",1013.7,3,954.66,3,992.05,976.31,993.03,0,984.18,5.17,1.1488
1997-02-24,"중국 CNY",106.38,3,100.2,3,104.11,102.47,0,0,103.29,1,0.1206
1997-02-24,"홍콩 HKD",113.93,3,107.31,3,111.5,109.74,0,0,110.62,6.56,0.1291
1997-02-24,"태국 THB",34.04,3,32.06,3,33.31,32.79,0,0,33.05,12.5,0.0386
1997-02-24,"싱가포르 SGD",619.57,3,583.49,3,606.34,596.72,0,0,601.53,5,0.7021
1997-02-24,"호주 AUD",685.32,3,645.4,3,670.68,660.04,671.34,0,665.36,7,0.7767
1997-02-24,"영국 GBP",1429.92,3,1346.64,3,1416.04,1377.18,1417.43,0,1388.28,7.26,1.6205
1997-02-24,"캐나다 CAD",646.75,3,609.09,3,632.94,622.9,633.57,0,627.92,4.12,0.733
1997-02-24,"말레이시아 MYR",356.23,3,335.49,3,348.62,343.1,0,0,345.86,8.35,0.4037
1997-02-24,"노르웨이 NOK",130.87,3,123.25,3,128.07,126.05,0,0,127.06,4.56,0.1483
1997-02-24,"뉴질랜드 NZD",612.69,3,577.01,3,599.6,590.1,0,0,594.85,8.38,0.6944
1997-02-24,"덴마크 DKK",136.99,3,129.01,3,134.06,131.94,0,0,133,4.62,0.1552
1997-02-24,"바레인 BHD",2340.9,3,2204.54,3,2290.9,2254.54,0,0,2272.72,6.66,2.6529
1997-02-24,"사우디아라비아 SAR",234.66,3,221,3,229.65,226.01,0,0,227.83,6.56,0.2659
1997-02-24,"스웨덴 SEK",118.96,3,112.04,3,116.42,114.58,0,0,115.5,5.18,0.1348
1997-02-24,"스위스 CHF",600.47,3,565.51,3,587.65,578.33,0,0,582.99,2.78,0.6805
1997-02-24,"아랍에미리트공화국 AED",240.3,3,226.32,3,235.17,231.45,0,0,233.31,6.5,0.2723
1997-02-24,"인도 INR",24.76,3,23.32,3,0,0,0,0,24.04,1,0.0279
1997-02-24,"인도네시아 IDR (100)",36.96,3,34.82,3,36.17,35.61,0,0,35.89,13.5,0.0419
1997-02-24,"쿠웨이트 KWD",2906.93,3,2737.61,3,2844.84,2799.7,0,0,2822.27,8.12,3.2944
1997-02-25,"미국 USD",877.36,1.5,855.76,1.5,867.8,859.3,868.72,0,864.4,6.47,1
1997-02-25,"일본 JPY (100)",714.99,1.5,697.31,1.5,712.16,703.68,712.87,0,707.92,1.5,0.819
1997-02-25,"유로 EUR",1033.58,3,973.38,3,1011.5,995.46,1012.51,0,1003.48,5.17,1.1609
1997-02-25,"중국 CNY",107.34,3,101.1,3,105.05,103.39,0,0,104.22,1,0.1206
1997-02-25,"홍콩 HKD",114.95,3,108.27,3,112.5,110.72,0,0,111.61,6.56,0.1291
1997-02-25,"태국 THB",34.39,3,32.39,3,33.65,33.13,0,0,33.39,12.5,0.0386
1997-02-25,"싱가포르 SGD",626.11,3,589.65,3,612.74,603.02,0,0,607.88,5,0.7032
1997-02-25,"호주 AUD",691.74,3,651.46,3,676.97,666.23,677.64,0,671.6,7,0.777
1997-02-25,"영국 GBP",1455.47,3,1370.69,3,1424.38,1401.78,1425.79,0,1413.08,7.25,1.6348
1997-02-25,"캐나다 CAD",653.72,3,615.64,3,639.75,629.61,640.39,0,634.68,4.13,0.7342
1997-02-25,"말레이시아 MYR",359.15,3,338.23,3,351.47,345.91,0,0,348.69,8.35,0.4034
1997-02-25,"노르웨이 NOK",133.86,3,126.08,3,131,128.94,0,0,129.97,4.56,0.1504
1997-02-25,"뉴질랜드 NZD",620.78,3,584.62,3,607.52,597.88,0,0,602.7,8.38,0.6972
1997-02-25,"덴마크 DKK",139.58,3,131.46,3,136.6,134.44,0,0,135.52,4.62,0.1568
1997-02-25,"바레인 BHD",2361.93,3,2224.35,3,2311.48,2274.8,0,0,2293.14,6.66,2.6529
1997-02-25,"사우디아라비아 SAR",237.39,3,223.57,3,232.32,228.64,0,0,230.48,6.56,0.2666
1997-02-25,"스웨덴 SEK",120.4,3,113.4,3,117.83,115.97,0,0,116.9,5.18,0.1352
1997-02-25,"스위스 CHF",611.28,3,575.68,3,598.22,588.74,0,0,593.48,2.75,0.6866
1997-02-25,"아랍에미리트공화국 AED",242.46,3,228.34,3,237.28,233.52,0,0,235.4,6.5,0.2723
1997-02-25,"인도 INR",24.76,3,23.32,3,0,0,0,0,24.04,1,0.0279
1997-02-25,"인도네시아 IDR (100)",37.23,3,35.07,3,36.43,35.87,0,0,36.15,13.5,0.0418
1997-02-25,"쿠웨이트 KWD",2936.93,3,2765.85,3,2874.2,2828.58,0,0,2851.39,8.12,3.2987
1997-02-26,"미국 USD",875.33,1.5,853.78,1.5,865.8,858.1,866.71,0,862.4,6.48,1
1997-02-26,"일본 JPY (100)",715.71,1.5,698.01,1.5,712.88,704.38,713.59,0,708.63,1.5,0.8217
1997-02-26,"유로 EUR",1031.28,3,971.22,3,1009.26,993.24,1010.26,0,1001.25,5.17,1.161
1997-02-26,"중국 CNY",107.09,3,100.87,3,104.81,103.15,0,0,103.98,1,0.1206
1997-02-26,"홍콩 HKD",114.69,3,108.01,3,112.24,110.46,0,0,111.35,6.56,0.1291
1997-02-26,"태국 THB",34.31,3,32.33,3,33.58,33.06,0,0,33.32,12.5,0.0386
1997-02-26,"싱가포르 SGD",624,3,587.66,3,610.67,600.99,0,0,605.83,5,0.7025
1997-02-26,"호주 AUD",688.63,3,648.53,3,673.92,663.24,674.59,0,668.58,7,0.7753
1997-02-26,"영국 GBP",1452.54,3,1367.94,3,1421.52,1398.96,1422.93,0,1410.24,7.25,1.6353
1997-02-26,"캐나다 CAD",653.35,3,615.31,3,639.4,629.26,640.03,0,634.33,4.12,0.7355
1997-02-26,"말레이시아 MYR",358.02,3,337.18,3,350.38,344.82,0,0,347.6,8.35,0.4031
1997-02-26,"노르웨이 NOK",133.73,3,125.95,3,130.87,128.81,0,0,129.84,4.56,0.1506
1997-02-26,"뉴질랜드 NZD",618.63,3,582.61,3,605.42,595.82,0,0,600.62,8.38,0.6965
1997-02-26,"덴마크 DKK",139.28,3,131.18,3,136.31,134.15,0,0,135.23,4.62,0.1568
1997-02-26,"바레인 BHD",2356.47,3,2219.21,3,2306.14,2269.54,0,0,2287.84,6.66,2.6529
1997-02-26,"사우디아라비아 SAR",236.83,3,223.05,3,231.77,228.11,0,0,229.94,6.56,0.2666
1997-02-26,"스웨덴 SEK",119.79,3,112.83,3,117.24,115.38,0,0,116.31,5.18,0.1349
1997-02-26,"스위스 CHF",608.59,3,573.15,3,595.59,586.15,0,0,590.87,2.75,0.6851
1997-02-26,"아랍에미리트공화국 AED",241.9,3,227.82,3,236.73,232.99,0,0,234.86,6.5,0.2723
1997-02-26,"인도 INR",24.81,3,23.37,3,0,0,0,0,24.09,1,0.0279
1997-02-26,"인도네시아 IDR (100)",37.19,3,35.03,3,36.39,35.83,0,0,36.11,13.5,0.0419
1997-02-26,"쿠웨이트 KWD",2929.65,3,2759.01,3,2867.08,2821.58,0,0,2844.33,8.12,3.2982
1997-02-27,"미국 USD",875.33,1.5,853.78,1.5,865.8,859,866.71,0,862.4,6.5,1
1997-02-27,"일본 JPY (100)",714.54,1.5,696.86,1.5,718.08,703.23,718.78,0,707.47,1.5,0.8204
1997-02-27,"유로 EUR",1021.33,3,961.85,3,999.52,983.66,1000.51,0,991.59,5.17,1.1498
1997-02-27,"중국 CNY",107.08,3,100.86,3,104.8,103.14,0,0,103.97,1,0.1206
1997-02-27,"홍콩 HKD",114.7,3,108.02,3,112.25,110.47,0,0,111.36,6.56,0.1291
1997-02-27,"태국 THB",34.31,3,32.33,3,33.58,33.06,0,0,33.32,12.5,0.0386
1997-02-27,"싱가포르 SGD",622.34,3,586.1,3,609.05,599.39,0,0,604.22,5,0.7006
1997-02-27,"호주 AUD",688.89,3,648.77,3,674.18,663.48,674.84,0,668.83,7,0.7755
1997-02-27,"영국 GBP",1451.97,3,1367.39,3,1420.95,1398.41,1422.36,0,1409.68,7.25,1.6346
1997-02-27,"캐나다 CAD",649.91,3,612.07,3,636.03,625.95,636.66,0,630.99,4.12,0.7317
1997-02-27,"말레이시아 MYR",357.07,3,336.27,3,349.44,343.9,0,0,346.67,8.35,0.402
1997-02-27,"노르웨이 NOK",132.27,3,124.57,3,129.44,127.4,0,0,128.42,4.56,0.1489
1997-02-27,"뉴질랜드 NZD",616.33,3,580.43,3,603.16,593.6,0,0,598.38,8.38,0.6939
1997-02-27,"덴마크 DKK",137.74,3,129.72,3,134.79,132.67,0,0,133.73,4.62,0.1551
1997-02-27,"바레인 BHD",2356.47,3,2219.21,3,2306.14,2269.54,0,0,2287.84,6.66,2.6529
1997-02-27,"사우디아라비아 SAR",236.84,3,223.06,3,231.78,228.12,0,0,229.95,6.56,0.2666
1997-02-27,"스웨덴 SEK",118.72,3,111.82,3,116.19,114.35,0,0,115.27,5.18,0.1337
1997-02-27,"스위스 CHF",600.28,3,565.32,3,587.46,578.14,0,0,582.8,2.73,0.6758
1997-02-27,"아랍에미리트공화국 AED",241.9,3,227.82,3,236.73,232.99,0,0,234.86,6.5,0.2723
1997-02-27,"인도 INR",24.8,3,23.36,3,0,0,0,0,24.08,1,0.0279
1997-02-27,"인도네시아 IDR (100)",37.18,3,35.02,3,36.38,35.82,0,0,36.1,13.5,0.0419
1997-02-27,"쿠웨이트 KWD",2929.17,3,2758.55,3,2866.61,2821.11,0,0,2843.86,8.12,3.2976
1997-02-28,"미국 USD",876.85,1.5,855.27,1.5,867.3,860.5,868.21,0,863.9,6.53,1
1997-02-28,"일본 JPY (100)",722.45,1.5,704.58,1.5,719.59,711.01,720.3,0,715.3,1.5,0.828
1997-02-28,"유로 EUR",1023.2,3,963.6,3,1001.34,985.46,1002.34,0,993.4,5.17,1.1499
1997-02-28,"중국 CNY",107.27,3,101.03,3,104.98,103.32,0,0,104.15,1,0.1206
1997-02-28,"홍콩 HKD",114.9,3,108.22,3,112.45,110.67,0,0,111.56,6.56,0.1291
1997-02-28,"태국 THB",34.38,3,32.38,3,33.64,33.12,0,0,33.38,12.5,0.0386
1997-02-28,"싱가포르 SGD",624.43,3,588.07,3,611.1,601.4,0,0,606.25,5,0.7018
1997-02-28,"호주 AUD",690.54,3,650.32,3,675.79,665.07,676.46,0,670.43,7,0.7761
1997-02-28,"영국 GBP",1446.88,3,1362.6,3,1415.97,1393.51,1417.38,0,1404.74,7.25,1.626
1997-02-28,"캐나다 CAD",650.56,3,612.68,3,636.67,626.57,637.3,0,631.62,4.18,0.7311
1997-02-28,"말레이시아 MYR",358.46,3,337.58,3,350.8,345.24,0,0,348.02,8.35,0.4028
1997-02-28,"노르웨이 NOK",132.31,3,124.61,3,129.48,127.44,0,0,128.46,4.56,0.1487
1997-02-28,"뉴질랜드 NZD",614.91,3,579.09,3,601.77,592.23,0,0,597,8.38,0.6911
1997-02-28,"덴마크 DKK",138.21,3,130.17,3,135.26,133.12,0,0,134.19,4.62,0.1553
1997-02-28,"바레인 BHD",2360.57,3,2223.07,3,2310.15,2273.49,0,0,2291.82,6.66,2.6529
1997-02-28,"사우디아라비아 SAR",237.26,3,223.44,3,232.19,228.51,0,0,230.35,6.56,0.2666
1997-02-28,"스웨덴 SEK",118.94,3,112.02,3,116.4,114.56,0,0,115.48,5.18,0.1337
1997-02-28,"스위스 CHF",603.87,3,568.71,3,590.98,581.6,0,0,586.29,2.73,0.6787
1997-02-28,"아랍에미리트공화국 AED",242.32,3,228.22,3,237.15,233.39,0,0,235.27,6.5,0.2723
1997-02-28,"인도 INR",24.85,3,23.41,3,0,0,0,0,24.13,1,0.0279
1997-02-28,"인도네시아 IDR (100)",37.2,3,35.04,3,36.4,35.84,0,0,36.12,13.5,0.0418
1997-02-28,"쿠웨이트 KWD",2932.82,3,2761.98,3,2870.17,2824.63,0,0,2847.4,8.12,3.296
1997-03-03,"미국 USD",877.16,1.5,855.56,1.5,867.6,860.8,868.52,0,864.2,6.53,1
1997-03-03,"일본 JPY (100)",727.06,1.5,709.08,1.5,724.18,712.68,724.9,0,719.87,1.51,0.833
1997-03-03,"유로 EUR",1021.42,3,961.92,3,999.6,983.74,1000.59,0,991.67,5.24,1.1475
1997-03-03,"중국 CNY",107.3,3,101.06,3,105.01,103.35,0,0,104.18,1,0.1206
1997-03-03,"홍콩 HKD",114.94,3,108.26,3,112.49,110.71,0,0,111.6,6.68,0.1291
1997-03-03,"태국 THB",34.38,3,32.38,3,33.64,33.12,0,0,33.38,12.5,0.0386
1997-03-03,"싱가포르 SGD",624.65,3,588.27,3,611.31,601.61,0,0,606.46,4.06,0.7018
1997-03-03,"호주 AUD",695.22,3,654.74,3,680.37,669.59,681.05,0,674.98,7,0.781
1997-03-03,"영국 GBP",1449.07,3,1364.67,3,1418.12,1395.62,1419.53,0,1406.87,7.25,1.6279
1997-03-03,"캐나다 CAD",650.55,3,612.67,3,636.66,626.56,637.29,0,631.61,4.18,0.7309
1997-03-03,"말레이시아 MYR",358.56,3,337.68,3,350.9,345.34,0,0,348.12,8.4,0.4028
1997-03-03,"노르웨이 NOK",132.09,3,124.41,3,129.27,127.23,0,0,128.25,4.59,0.1484
1997-03-03,"뉴질랜드 NZD",617.96,3,581.98,3,604.76,595.18,0,0,599.97,8.5,0.6942
1997-03-03,"덴마크 DKK",138.05,3,130.01,3,135.1,132.96,0,0,134.03,4.61,0.1551
1997-03-03,"바레인 BHD",2361.38,3,2223.84,3,2310.95,2274.27,0,0,2292.61,6.66,2.6529
1997-03-03,"사우디아라비아 SAR",237.34,3,223.52,3,232.27,228.59,0,0,230.43,6.63,0.2666
1997-03-03,"스웨덴 SEK",118.22,3,111.34,3,115.69,113.87,0,0,114.78,5.2,0.1328
1997-03-03,"스위스 CHF",601.23,3,566.21,3,588.38,579.06,0,0,583.72,2.75,0.6754
1997-03-03,"아랍에미리트공화국 AED",242.41,3,228.29,3,237.23,233.47,0,0,235.35,6.5,0.2723
1997-03-03,"인도 INR",24.83,3,23.39,3,0,0,0,0,24.11,1,0.0279
1997-03-03,"인도네시아 IDR (100)",37.15,3,34.99,3,36.35,35.79,0,0,36.07,14,0.0417
1997-03-03,"쿠웨이트 KWD",2934.31,3,2763.39,3,2871.64,2826.06,0,0,2848.85,8.09,3.2965
1997-03-04,"미국 USD",876.55,1.5,854.97,1.5,867,860.2,867.91,0,863.6,6.54,1
1997-03-04,"일본 JPY (100)",719.66,1.5,701.86,1.5,716.81,708.27,717.52,0,712.54,1.51,0.8251
1997-03-04,"유로 EUR",1016.62,3,957.4,3,994.9,979.12,995.89,0,987.01,5.24,1.1429
1997-03-04,"중국 CNY",107.22,3,100.98,3,104.93,103.27,0,0,104.1,1,0.1205
1997-03-04,"홍콩 HKD",114.86,3,108.18,3,112.41,110.63,0,0,111.52,6.68,0.1291
1997-03-04,"태국 THB",34.36,3,32.36,3,33.62,33.1,0,0,33.36,12.5,0.0386
1997-03-04,"싱가포르 SGD",623.87,3,587.53,3,610.54,600.86,0,0,605.7,4.06,0.7014
1997-03-04,"호주 AUD",701.51,3,660.65,3,686.52,675.64,687.2,0,681.08,7.06,0.7887
1997-03-04,"영국 GBP",1437.93,3,1354.17,3,1407.21,1384.89,1408.61,0,1396.05,7.25,1.6165
1997-03-04,"캐나다 CAD",650.81,3,612.91,3,636.91,626.81,637.54,0,631.86,4.18,0.7317
1997-03-04,"말레이시아 MYR",358.6,3,337.72,3,350.94,345.38,0,0,348.16,8.4,0.4031
1997-03-04,"노르웨이 NOK",129.71,3,122.17,3,126.94,124.94,0,0,125.94,4.59,0.1458
1997-03-04,"뉴질랜드 NZD",623.05,3,586.77,3,609.74,600.08,0,0,604.91,8.5,0.7005
1997-03-04,"덴마크 DKK",137.2,3,129.22,3,134.27,132.15,0,0,133.21,4.61,0.1542
1997-03-04,"바레인 BHD",2359.75,3,2222.29,3,2309.34,2272.7,0,0,2291.02,6.66,2.6529
1997-03-04,"사우디아라비아 SAR",237.16,3,223.36,3,232.1,228.42,0,0,230.26,6.63,0.2666
1997-03-04,"스웨덴 SEK",117.04,3,110.24,3,114.54,112.74,0,0,113.64,5.2,0.1316
1997-03-04,"스위스 CHF",601.53,3,566.49,3,588.68,579.34,0,0,584.01,2.75,0.6763
1997-03-04,"아랍에미리트공화국 AED",242.24,3,228.14,3,237.07,233.31,0,0,235.19,6.5,0.2723
1997-03-04,"인도 INR",24.84,3,23.4,3,0,0,0,0,24.12,1,0.0279
1997-03-04,"인도네시아 IDR (100)",37.14,3,34.98,3,36.34,35.78,0,0,36.06,14,0.0418
1997-03-04,"쿠웨이트 KWD",2934.69,3,2763.75,3,2872.01,2826.43,0,0,2849.22,8.09,3.2992
1997-03-05,"미국 USD",877.46,1.5,855.86,1.5,869.6,861.1,870.55,0,864.5,6.55,1
1997-03-05,"일본 JPY (100)",714.37,1.5,696.7,1.5,717.9,703.06,718.61,0,707.3,1.5,0.8182
1997-03-05,"유로 EUR",1011.08,3,952.2,3,989.49,973.79,990.47,0,981.64,5.24,1.1355
1997-03-05,"중국 CNY",107.34,3,101.1,3,105.05,103.39,0,0,104.22,1,0.1206
1997-03-05,"홍콩 HKD",114.97,3,108.29,3,112.52,110.74,0,0,111.63,6.68,0.1291
1997-03-05,"태국 THB",34.32,3,32.34,3,33.59,33.07,0,0,33.33,12.5,0.0386
1997-03-05,"싱가포르 SGD",624.21,3,587.85,3,610.87,601.19,0,0,606.03,4.06,0.701
1997-03-05,"호주 AUD",702.06,3,661.18,3,687.07,676.17,687.75,0,681.62,7.06,0.7885
1997-03-05,"영국 GBP",1437.92,3,1354.16,3,1407.2,1384.88,1408.6,0,1396.04,7.25,1.6149
1997-03-05,"캐나다 CAD",650.16,3,612.3,3,636.27,626.19,636.91,0,631.23,4.18,0.7302
1997-03-05,"말레이시아 MYR",359.76,3,338.82,3,352.08,346.5,0,0,349.29,8.4,0.404
1997-03-05,"노르웨이 NOK",127.44,3,120.02,3,124.71,122.75,0,0,123.73,4.59,0.1431
1997-03-05,"뉴질랜드 NZD",626.73,3,590.23,3,613.34,603.62,0,0,608.48,8.5,0.7039
1997-03-05,"덴마크 DKK",136.17,3,128.25,3,133.26,131.16,0,0,132.21,4.61,0.1529
1997-03-05,"바레인 BHD",2362.21,3,2224.61,3,2311.75,2275.07,0,0,2293.41,6.66,2.6529
1997-03-05,"사우디아라비아 SAR",237.41,3,223.59,3,232.34,228.66,0,0,230.5,6.63,0.2666
1997-03-05,"스웨덴 SEK",116,3,109.26,3,113.53,111.73,0,0,112.63,5.2,0.1303
1997-03-05,"스위스 CHF",598.68,3,563.82,3,585.9,576.6,0,0,581.25,2.75,0.6724
1997-03-05,"아랍에미리트공화국 AED",242.49,3,228.37,3,237.31,233.55,0,0,235.43,6.5,0.2723
1997-03-05,"인도 INR",24.91,3,23.47,3,0,0,0,0,24.19,1,0.0279
1997-03-05,"인도네시아 IDR (100)",37.22,3,35.06,3,36.42,35.86,0,0,36.14,14,0.0418
1997-03-05,"쿠웨이트 KWD",2933.88,3,2762.98,3,2871.21,2825.65,0,0,2848.43,8.09,3.2949
1997-03-06,"미국 USD",880.51,1.5,858.83,1.5,872.7,864.1,873.57,0,867.5,6.56,1
1997-03-06,"일본 JPY (100)",724.47,1.5,706.55,1.5,721.6,713,722.32,0,717.3,1.5,0.8269
1997-03-06,"유로 EUR",1015,3,955.88,3,993.32,977.56,994.3,0,985.44,5.24,1.136
